tipo,i,j,t,ativo,valor,F_max,b,R,c_loss,eta_ch,eta_dis,P_ch_max,P_dis_max,E_min,E_max,E0,c_ch,c_dis
DEMANDA,15,,20.0,,0.0616195,,,,,,,,,,,,,
DEMANDA,16,,20.0,,0.0616195,,,,,,,,,,,,,
DEMANDA,17,,20.0,,0.0616195,,,,,,,,,,,,,
DEMANDA,18,,20.0,,0.0018485,,,,,,,,,,,,,
DEMANDA,19,,20.0,,0.0616195,,,,,,,,,,,,,
DEMANDA,20,,20.0,,0.0616195,,,,,,,,,,,,,
DEMANDA,21,,20.0,,0.0616195,,,,,,,,,,,,,
DEMANDA,22,,20.0,,0.0616195,,,,,,,,,,,,,
DEMANDA,23,,20.0,,0.0616195,,,,,,,,,,,,,
DEMANDA,24,,20.0,,0.0616195,,,,,,,,,,,,,
DEMANDA,25,,20.0,,0.0018485,,,,,,,,,,,,,
DEMANDA,26,,20.0,,0.0616195,,,,,,,,,,,,,
DEMANDA,27,,20.0,,0.0616195,,,,,,,,,,,,,
DEMANDA,28,,20.0,,0.0616195,,,,,,,,,,,,,
DEMANDA,29,,20.0,,0.0616195,,,,,,,,,,,,,
DEMANDA,30,,20.0,,0.0018485,,,,,,,,,,,,,
DEMANDA,31,,20.0,,0.0616195,,,,,,,,,,,,,
DEMANDA,32,,20.0,,0.0616195,,,,,,,,,,,,,
DEMANDA,33,,20.0,,0.0616195,,,,,,,,,,,,,
DEMANDA,1,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,2,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,3,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,4,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,5,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,6,,21.0,,0.001867,,,,,,,,,,,,,
DEMANDA,7,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,8,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,9,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,10,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,11,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,12,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,13,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,14,,21.0,,0.001867,,,,,,,,,,,,,
DEMANDA,15,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,16,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,17,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,18,,21.0,,0.001867,,,,,,,,,,,,,
DEMANDA,19,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,20,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,21,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,22,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,23,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,24,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,25,,21.0,,0.001867,,,,,,,,,,,,,
DEMANDA,26,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,27,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,28,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,29,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,30,,21.0,,0.001867,,,,,,,,,,,,,
DEMANDA,31,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,32,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,33,,21.0,,0.062229,,,,,,,,,,,,,
DEMANDA,1,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,2,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,3,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,4,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,5,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,6,,22.0,,0.001932,,,,,,,,,,,,,
DEMANDA,7,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,8,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,9,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,10,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,11,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,12,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,13,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,14,,22.0,,0.001932,,,,,,,,,,,,,
DEMANDA,15,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,16,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,17,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,18,,22.0,,0.001932,,,,,,,,,,,,,
DEMANDA,19,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,20,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,21,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,22,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,23,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,24,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,25,,22.0,,0.001932,,,,,,,,,,,,,
DEMANDA,26,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,27,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,28,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,29,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,30,,22.0,,0.001932,,,,,,,,,,,,,
DEMANDA,31,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,32,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,33,,22.0,,0.0644035,,,,,,,,,,,,,
DEMANDA,1,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,2,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,3,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,4,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,5,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,6,,23.0,,0.0019795,,,,,,,,,,,,,
DEMANDA,7,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,8,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,9,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,10,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,11,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,12,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,13,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,14,,23.0,,0.0019795,,,,,,,,,,,,,
DEMANDA,15,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,16,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,17,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,18,,23.0,,0.0019795,,,,,,,,,,,,,
DEMANDA,19,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,20,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,21,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,22,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,23,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,24,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,25,,23.0,,0.0019795,,,,,,,,,,,,,
DEMANDA,26,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,27,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,28,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,29,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,30,,23.0,,0.0019795,,,,,,,,,,,,,
DEMANDA,31,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,32,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,33,,23.0,,0.065986,,,,,,,,,,,,,
DEMANDA,1,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,2,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,3,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,4,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,5,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,6,,24.0,,0.001975,,,,,,,,,,,,,
DEMANDA,7,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,8,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,9,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,10,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,11,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,12,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,13,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,14,,24.0,,0.001975,,,,,,,,,,,,,
DEMANDA,15,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,16,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,17,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,18,,24.0,,0.001975,,,,,,,,,,,,,
DEMANDA,19,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,20,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,21,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,22,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,23,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,24,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,25,,24.0,,0.001975,,,,,,,,,,,,,
DEMANDA,26,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,27,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,28,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,29,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,30,,24.0,,0.001975,,,,,,,,,,,,,
DEMANDA,31,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,32,,24.0,,0.0658355,,,,,,,,,,,,,
DEMANDA,33,,24.0,,0.0658355,,,,,,,,,,,,,
